-1
5,273871436377
2,91263215426013
3,32246068460981
6,86010518244473
1,78320448276736
3,74652802047624
2,98980423435094
-0,922621184923975
4,29916124152912
4,20460419878578
3,30438325195777
8,06111675829679
9,39668521070699
7,2493548943891

5,66306738805395
8,44078607696306
18,2467756762714
8,19520969687855
17,7667691949786
12,5206187960293
16,6448040388216
-0,241775220367825
11,1152430130548
8,56450124962213
8,80164765193196
12,0167244356285
5,66744352453454
13,5985679821465
13,6488437749091
8,65809433645211
15,4577925639216
4,35536414920529
6,91445881487832
1,5067289247541
-0,282328214141723
13,9054331680904
7,71928473960554
7,34326682488675
1,4881196389862
13,1310911007041
14,3856194259341
4,57967407158497
8,73350635704822
3,81934540762978
16,8494178061146
10,1162364094681
-1,46611024311257
6,24918556826046
-1,5565481438733
6,11567248351808
14,4635198676047
15,8014925553951
5,79548256830878
13,8742626748666
3,33692602601358
14,1823956443264
17,0568617529001
17,4648017089252
4,83467369891662
5,82065228086394
2,718640840819
1,73027617855899
13,0667479611167
12,8459455728149
7,61325520719328
6,34182911863645
-0,843999400023236
13,0894444970573
2,92680882360824
10,2657913967728
-1,1293143803234
9,05269313370375
4,85627434021142
2,78486237659353
16,6431565469045
10,2143142495557
9,53287559939321
5,44508188774413
10,2232406203168
17,1935684192731
11,6320189610601
17,9264151330833
13,3043004083388
5,68235557371009
12,7027316456567
18,1644571853358
17,0680387577058
11,548353316821
16,6779600755498
4,0434333183411
15,3567285919996
8,76264020748959
0,657777408289206
14,1756245349315
8,56163454220419
10,8045275296941
10,0210832872775
14,3957179610426
14,7142473772458
8,65677296979722
9,10942009181042
3,95260243663936
1,4715610269713
6,68581763616315
5,39417114616056
3,56001101621999
9,09440249750276
1,15980447403432
15,7392633047714
11,6307689532671
2,7987043272523
9,76096414747502
5,39074537092749
6,14926245645277
12,6967904966131
3,30038288454492
6,93413294702942
5,53357666972571
-1,70760179052269
7,95695519866673
7,78194753773994
6,11580445996506
14,9196415983168
17,3915326820764
13,4172199815825
9,27401901089032
13,8228993548166
29,881499356013
13,4207356754061
29,0954254974799
20,5041629890243
27,2580597247
-0,395938779535507
18,2026749727871
14,0254992506956
14,4138577307704
19,6789695809968
9,28118551097487
22,2694468113416
22,351780046304
14,1787702621585
25,3141720345078
7,1324826549451
11,3233373550293
2,46746714014112
-0,462349650082623
22,7719789857296
12,6413458502351
12,025566970949
2,43699198274591
21,5038918234576
23,5583472520519
7,49981970780601
14,302267382135
6,2546813400515
27,5931417284509
16,5666700307989
-2,40094869705575
10,2338647576194
-2,54905267560441
10,0152194897359
23,6859194894111
25,8770260562861
9,49086631551612
22,7209331960669
5,46465603931638
23,2255415330047
27,9328585240237
28,6009139519812
7,91741519618608
9,53208503617405
4,45213258361072
2,83355522272198
21,3985214545631
21,0369284509056
12,4677085205114
10,3855807780283
-1,38216022248064
21,4356900226501
4,79303508353832
16,8115860278014
-1,84940109568255
14,8249777847999
7,9527890923961
4,56057907375825
27,255361739613
16,72728541663
15,6113398409701
8,91703903247152
16,7419035248854
28,1567337026121
19,0489636777885
29,3568667559961
21,787544886682
9,30560595630403
20,802396775388
29,7466919808623
27,9511623420696
18,9119501616031
27,3123571034654
6,62165481955333
25,1486664643466
14,3499779008945
1,07719717449884
23,2144529492125
14,0208046395828
17,6938374290659
16,4108442558836
23,5748849338701
24,0965188221808
14,1766063501585
14,9178756530155
6,47290728293477
2,40987507381699
10,9489072992349
8,83366598515436
5,82998710434711
14,8932823636259
1,89933264149381
25,7751174590946
19,0469166253271
4,58324709177053
15,9848648912881
8,82805582683176
10,0702274962146
20,7926673610262
5,40481183025523
11,3555563386807
9,06196089799496
-2,79642292474641
13,0305625422896
12,7439644385994
10,0154356185569
24,4328789218254
28,4809262666256
21,9724655660955
368,814240823848
549,716592724746
1188,34374683994
533,723128409594
1157,08273335421
815,420725107986
1084,01337024338
-15,7459091053869
723,893895749868
557,773695767329
573,218147393758
782,603984064313
369,099242103762
885,623493940146
888,897766886057
563,869060858406
1006,70778548415
283,648456239287
450,312649271413
98,1275775885619
-18,3869727881897
905,608467247708
502,727929204295
478,239299235716
96,9156249253744
855,178486081763
936,881188902803
298,256916295092
568,780361611037
248,739575292797
1097,33909393253
658,832359866139
-95,4822359024486
406,985909436149
-101,372115613421
398,290705297631
941,954551143767
1029,09167088411
377,437942579942
903,578450472933
217,321418700698
923,645989743938
1110,84913654805
1137,41672878623
314,864081197116
379,077151120418
177,054834257222
112,686367913789
850,988059842229
836,608032264701
495,82262527236
413,019434795784
-54,9665007751781
852,466199708607
190,612030609537
668,572312673438
-73,547990389279
589,567793694495
316,27084957449
181,367593362719
1083,90607530248
665,219800038554
620,840268380875
354,617666547341
665,801140932096
1119,75232662492
757,549566057032
1167,47987176491
866,458955643838
370,070407678695
827,281048811937
1182,98265369734
1111,57705275664
752,100737895779
1086,17269798516
263,333576565171
1000,12586979695
570,677739515364
42,8385641288701
923,205012902255
557,586997914812
703,658167079285
652,635395550161
937,538868443634
958,283489117735
563,783005227018
593,262206731587
257,418103486243
95,8372249168814
435,422110810439
351,30204177718
231,850103539542
592,284167399888
75,5336953074935
1025,03891426775
757,468157759442
182,269067453333
635,694816090984
351,078933944404
400,478293669497
826,894124160684
214,941501589608
451,593951367249
360,380998253804
-111,209670456966
518,20651067232
506,808921136439
398,299300426342
971,660040820743
1132,64499314166
873,812981973785
-6,75588553322841
-10,0696284608449
-21,7679076324302
-9,77666251150525
-21,1952729416153
-14,9367580491091
-19,8567989931582
0,288431269071902
-13,2601829228842
-10,2172173005912
-10,500126515481
-14,3356257675317
-6,76110614515386
-16,2227221411851
-16,2826997960005
-10,3288713103349
-18,4407265536938
-5,19583109846571
-8,24876150619014
-1,79748667068944
0,336809888853844
-16,5888039707504
-9,20889696795449
-8,76031781178161
-1,77528629836679
-15,6650349225733
-17,1616531301061
-5,46342674155503
-10,4188358020257
-4,55637530293902
-20,1008976583569
-12,0683951869642
1,7490296870661
-7,45510859788279
1,85691964555287
-7,29583111522199
-17,2545862405304
-18,8507513054855
-6,9138532456647
-16,5516184192102
-3,98086208759481
-16,9192126800653
-20,3483726507965
-20,8350339349532
-5,7676343688389
-6,94388002890335
-3,24326465993981
-2,0641724708901
-15,5882753051939
-15,3248640549628
-9,08240661651878
-7,56562983643495
1,00686835348252
-15,6153516559255
-3,49160340766049
-12,246810223537
1,3472413732155
-10,7996169545427
-5,79340334703256
-3,32226515293607
-19,854833580062
-12,1853993854973
-11,3724615899614
-6,49583475383927
-12,1960483032933
-20,5114599895758
-13,8766825884919
-21,3857262083301
-15,8716689206321
-6,7788958146726
-15,1540137308635
-21,6697039092673
-20,36170651386
-13,7768717480389
-19,8963532441536
-4,82370609213986
-18,3201599810129
-10,4535916940603
-0,784710576836807
-16,9111349305224
-10,2137973965276
-12,8895077931101
-11,9548800974201
-17,1737004081219
-17,5536973474792
-10,327294955816
-10,8672906743408
-4,71534731806741
-1,7555323241164
-7,97599879196912
-6,43509962233158
-4,24699641988179
-10,849375092347
-1,38361522662273
-18,7765135002072
-13,8751913631565
-3,33877822399796
-11,6445650308514
-6,43101276555393
-7,3359030403221
-15,1469261014704
-3,93726711266874
-8,27223221131698
-6,6014066244154
2,03712254200661
-9,49243136831044
-9,28365198363394
-7,29598855953754
-17,7987270728308
-20,7476259765796
-16,0063789035831
-3,27406882947291
-4,8799904181134
-10,5492651572692
-4,73801189018954
-10,2717522564584
-7,23872151199653
-9,62309475446976
0,13978090997382
-6,42621183668542
-4,9515156115784
-5,08862039784001
-6,94739797553013
-3,2765988668295
-7,86193144191311
-7,89099809337279
-5,00562589973965
-8,93683110901239
-2,5180279563682
-3,99755336237431
-0,871106393225858
0,16322638285253
-8,03934372951344
-4,46285869828814
-4,24546617060938
-0,860347545008731
-7,5916624549577
-8,31696056707106
-2,64771140787612
-5,04922491226812
-2,20813189941721
-9,74139099070883
-5,84864209274407
0,847622943295991
-3,61292957978812
0,899909079340967
-3,53573978155194
-8,36199824548787
-9,1355392210061
-3,35062388073999
-8,02132269369131
-1,92922399459251
-8,19946794281362
-9,86132347843905
-10,0971715450073
-2,79513793031782
-3,36517560080207
-1,57176608108777
-1,00034891241975
-7,55446285034803
-7,42680725886822
-4,40155835285928
-3,66649089907907
0,487953248364841
-7,56758471801588
-1,69211716594016
-5,93510642182118
0,652906412360911
-5,23376085447362
-2,80762621299464
-1,6100516693145
-9,62214226678718
-5,90534521440747
-5,51137549961977
-3,14804180508204
-5,91050594273128
-9,94035962695765
-6,72498278663995
-10,3640506089031
-7,69180238906791
-3,28522017963468
-7,34400897611349
-10,501673209868
-9,86778539748991
-6,6766119905447
-9,64226372049505
-2,33768699619555
-8,8784015729361
-5,06606847514251
-0,380290108105394
-8,19555326606836
-4,94985824168376
-6,24657352246514
-5,79362987938979
-8,3227989752616
-8,50695486841963
-5,00486195944359
-5,26655720892274
-2,28517366054983
-0,850774281661785
-3,86536582069956
-3,11860806172668
-2,05819925882807
-5,25787487582529
-0,670534079239324
-9,09956174876583
-6,72426010204674
-1,61805431100768
-5,64324354117084
-3,11662747008989
-3,55515962522187
-7,34057413602382
-1,90809679404639
-4,00892784521354
-3,19920453852718
0,987239849431442
-4,60026646485299
-4,49908682345087
-3,53581608295216
-8,62570231938253
-10,0548114916063
-7,75708617074678
-4,68109573839268
-6,97716008411017
-15,0827984208313
-6,7741664646649
-14,6860247043962
-10,349552861011
-13,7586074671953
0,199851577980551
-9,18786818771903
-7,07942313835715
-7,27544853186905
-9,93303340583941
-4,68471305608046
-11,2405864644573
-11,2821444723564
-7,15678725392939
-12,777422894273
-3,60014726312469
-5,71549682772559
-1,24546325608941
0,233372712963776
-11,4942414566641
-6,38076653903715
-6,06994984950552
-1,23008080655571
-10,8541697246295
-11,8911637765306
-3,78556201272589
-7,21912288655505
-3,15707377044815
-13,927741360271
-8,36208858203381
1,21188782346567
-5,16558146451115
1,2866438598733
-5,05521944880821
-11,9555563398775
-13,0615255642794
-4,79055022542508
-11,4684759036528
-2,7583055488011
-11,723178846662
-14,0992146818319
-14,4364181545819
-3,99634489539331
-4,81135552864769
-2,24723055230168
-1,43024758327628
-10,8009836373241
-10,618468218015
-6,29312244824532
-5,24216069254037
0,697650535289217
-10,8197446109075
-2,4193023625648
-8,48571084639256
0,933492111393377
-7,48296291485938
-4,01420000164279
-2,30196932330022
-13,7572456491444
-8,44315979800297
-7,87988210012838
-4,50090876080449
-8,45053834275015
-14,2122165144992
-9,61503557283868
-14,8179881562333
-10,9973446678642
-4,69703936708174
-10,5000874787159
-15,0147538946576
-14,1084536023636
-9,54587748873677
-13,7860142719523
-3,34230500503823
-12,6938833394962
-7,24320494911919
-0,543719297645809
-11,717581842572
-7,07705351586146
-8,93103053678792
-8,28343494006572
-11,899511233204
-12,1628078868668
-7,15569501126421
-7,52985346085663
-3,26722413029084
-1,21639344547995
-5,52650185839812
-4,45882590373519
-2,94270776855174
-7,51743990617021
-0,958695245658463
-13,0100868191724
-9,61400231546211
-2,31341109006719
-8,068420264561
-4,45599415536539
-5,08298494555808
-10,495176520473
-2,72809896073237
-5,73175948007604
-4,574058613776
1,41150491716722
-6,57722511825167
-6,43256365484076
-5,05532854063799
-12,3325869036192
-14,3758539221905
-11,0906840715604
3,06145394880296
4,56308853410971
9,86420602461507
4,43032995522922
9,60471454466114
6,76864589946765
8,99818023694977
-0,130703672126377
6,00889982097049
4,62996895030657
4,75817028362062
6,49624063325402
3,06381968796709
7,35138517596095
7,37856426703218
4,68056536839984
8,35648189255559
2,35450964281062
3,73795609201093
0,814537581910926
-0,152626618547035
7,51727648024597
4,17304494695776
3,96976968093058
0,804477402948775
7,09866719706409
7,77686514739436
2,47577157571178
4,72133310298979
2,06473793772896
9,10879442938901
5,46883690067354
-0,792579124632286
3,37830940792103
-0,841469849293169
3,30613224093841
7,81897812229363
8,54228609088097
3,13303758867412
7,50042571315686
1,80394204398002
7,66700238114761
9,22093861672137
9,44147093669378
2,61362436158619
3,14664433403174
1,46969710356253
0,935387216218423
7,06388329899787
6,94451753884506
4,1157253870002
3,42839250665441
-0,456266033746842
7,07615304520045
1,58223270472257
5,54968631938486
-0,610507297930836
4,89388545860171
2,62530166719766
1,50549646251426
8,99728960290116
5,5218577761552
5,15347207571171
2,94361099815875
5,52668337174544
9,29484223377495
6,28826887280352
9,69101913087393
7,19230414017134
3,07188114101098
6,86709609693408
9,8197046525025
9,22698090496437
6,24303922968194
9,01610438875878
2,18587985113323
8,30184671435248
4,73708286109185
0,355594434261601
7,66334191974491
4,62841920841877
5,84092704609315
5,41739712754179
7,7823244149726
7,95452140155664
4,67985103765181
4,9245520493376
2,13677668099514
0,795525818115675
3,61435268214985
2,91608865378646
1,92454177860913
4,91643353860052
0,626990241077082
8,50864496108357
6,28759311865269
1,51297942035311
5,27677673347984
2,91423667986555
3,32429097863911
6,86388431205609
1,78418682351648
3,74859192687496
2,9914512729041
-0,923129443171814
4,30152958532558
4,20692045251792
3,30620358739909
8,06555750726954
9,40186170441721
7,25334845586025
26,5420689383435
39,560879395707
85,5202922225004
38,4098944677187
83,2705635429156
58,6825309435577
78,0120570692056
-1,13316938098298
52,0957152904945
40,1407165080753
41,2521912137913
56,3208428450525
26,5625793275359
63,7347402233392
63,9703764017556
40,5793752759426
72,4486868603573
20,4130319451349
32,4071797067037
7,06184480103147
-1,32323605027136
65,1729779065571
36,1792953665911
34,4169477322381
6,97462547060519
61,5437361677459
67,4235491757278
21,4643437193714
40,932821723298
17,9007810012113
78,9710554962208
47,4134997480495
-6,87147026115077
29,2891295115364
-7,29534107746735
28,6633708446206
67,788658532807
74,0595645424842
27,1626818680467
65,0268858113557
15,6397433679561
66,4710654329563
79,9433186107366
81,8552807495528
22,6594941959781
27,2806490755722
12,7419201770104
8,1095820456885
61,2421681429258
60,2072957300671
35,6823485768137
29,7233379240938
-3,95571670338808
61,3485438895517
13,7175767552109
48,1144447503089
-5,29295134273634
42,4288091184101
22,7607336252613
13,0522920033175
78,0043354863524
47,873177977982
44,6793626142414
25,5203989174309
47,9150147303769
80,5840451842643
54,517777734351
84,0188035345219
62,3555459289543
26,6324701852827
59,5360704616581
85,1344760363956
79,9957037956106
54,1256476138705
78,1674551515978
18,9510522352948
71,9750130143429
41,0693683355607
3,08291816440781
66,4393301135554
40,1272806188832
50,639431758187
46,967529294968
67,4708797117534
68,9637861429201
40,5731822002747
42,6946810795853
18,5253395678199
6,89701738447328
31,3355678907462
25,2817868155047
16,6853140425447
42,6242955453707
5,43585449287698
73,7679040435257
54,5119191084965
13,1171674468627
45,7483843214534
25,2657306473237
28,8208027302362
59,5082250597437
15,468470361011
32,4993898352567
25,9351625857908
-8,00331010344325
37,2932262589405
36,4729878470057
28,6639894012639
69,9264424564764
81,5118782384386
62,8847854544884
3,08692462473931
4,60105250523743
9,94627421810225
4,46718940190648
9,68462382166461
6,82495966054862
9,07304327152911
-0,131791100169424
6,05889264876848
4,66848935293251
4,79775729533821
6,55028803776877
3,08931004637347
7,41254720963239
7,43995242522892
4,71950672296245
8,42600612705748
2,37409868550209
3,76905512857202
0,821314369389617
-0,153896441057935
7,57981869592334
4,2077638345482
4,00279735953554
0,811170491778886
7,15772666840684
7,84156708813317
2,49636949309089
4,76061363683576
2,08191613860504
9,1845777516149
5,51433651450909
-0,799173222199987
3,40641625701329
-0,848470707774134
3,33363859064019
7,88403043444233
8,61335617862851
3,15910382597577
7,56282773386968
1,81895047591418
7,73079028595338
9,29765495584101
9,52002205998769
2,63536918618477
3,17282377669506
1,48192468538328
0,943169448144083
7,1226533753635
7,00229451629574
4,14996738747723
3,45691603697038
-0,460062074608693
7,13502520336596
1,59539655992073
5,59585858398637
-0,615586594827808
4,93460159304966
2,64714364461055
1,51802188774073
9,07214522758585
5,56779851292117
5,19634791816521
2,9681012446464
5,572664256488
9,37217343599951
6,34058599445171
9,77164644453058
7,25214265188949
3,09743856907169
6,92422894369052
9,90140260359937
9,30374751469672
6,29498004987274
9,09111654864583
2,20406592815908
8,37091639525272
4,7764944297309
0,358552907833738
7,72709937025422
4,66692671750652
5,88952237447204
5,46246877289779
7,84707177571042
8,0207014062982
4,71878644912748
4,96552332360075
2,15455422960445
0,802144431575516
3,64442336340989
2,94034991995096
1,94055357587562
4,95733726850092
0,632206672717994
8,57943516145422
6,3399046181634
1,52556710227113
5,32067844567757
2,93848253798265
3,35194840535565
6,92099043741374
1,7990308960231
3,77977945142499
3,01633954077477
-0,930809692911821
4,33731743904825
4,24192117744406
3,33371053068896
8,13266130989053
9,48008328693205
7,31369484390405
3,54830268289816
5,28873520838495
11,4328646738219
5,13486465227106
11,1321074748218
7,84503206852403
10,429118846767
-0,151488867128642
6,96446711679353
5,36625130504793
5,51483989810099
7,52930746410222
3,55104463452099
8,52044165259432
8,55194290767753
5,42489383538407
9,68537420938138
2,72893632313535
4,33238580479839
0,944069692227778
-0,176898117407213
8,71271387680797
4,8366648098478
4,60106362692192
0,932409689954743
8,2275351129134
9,01358371822849
2,86948197531308
5,47214467254847
2,39308357611909
10,5573234980087
6,33852051068085
-0,918619283965204
3,9155461869591
-0,975284872402646
3,83189102195211
9,06239372299055
9,9007259822439
3,63126993494708
8,69318341086887
2,09081452848569
8,88624998897988
10,6873014520911
10,9429039977148
3,02925684638518
3,64704049751811
1,7034161750686
1,08413747989064
8,18721969386936
8,04887175394297
4,77022998777266
3,97359376715315
-0,528823891763013
8,20144064054932
1,833847787693
6,43222703513675
-0,707593424367502
5,67213722399533
3,04279113941166
1,74490853900375
10,4280865793421
6,39997304854925
5,97300468936944
3,41171971776979
6,40556603608581
10,7729576164667
7,28826292516277
11,2321366766084
8,33606270209231
3,56038806282077
7,95913834144008
11,381286456184
10,6943046172348
7,23584062297607
10,4498933927886
2,53349012265946
9,62205065376346
5,49039904117956
0,41214295763209
8,88200742148318
5,36445511494015
6,7697824154332
6,27890051049027
9,01991114765205
9,21949181739299
5,42406590795087
5,70768057953921
2,47657830453203
0,922034576361445
4,18912632150716
3,37982062341496
2,23059267609056
5,69827101992759
0,726697573038675
9,86173506057333
7,28747970898299
1,75358147670579
6,11591791141661
3,37767413872432
3,85293745896503
7,95541580140189
2,06791772750672
4,34471300684488
3,46716780814394
-1,06993041040176
4,98558176063518
4,87592737896488
3,83197371430747
9,34818547680723
10,8969958940801
8,40681461041983
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
не число
3,54830268289864
5,28873520838566
11,4328646738234
5,13486465227174
11,1321074748233
7,84503206852508
10,4291188467684
-0,151488867128662
6,96446711679446
5,36625130504865
5,51483989810173
7,52930746410323
3,55104463452146
8,52044165259545
8,55194290767867
5,42489383538479
9,68537420938267
2,72893632313571
4,33238580479897
0,944069692227904
-0,176898117407236
8,71271387680913
4,83666480984844
4,60106362692254
0,932409689954867
8,2275351129145
9,01358371822969
2,86948197531346
5,4721446725492
2,39308357611941
10,5573234980101
6,3385205106817
-0,918619283965327
3,91554618695963
-0,975284872402776
3,83189102195262
9,06239372299176
9,90072598224522
3,63126993494757
8,69318341087003
2,09081452848597
8,88624998898107
10,6873014520925
10,9429039977162
3,02925684638558
3,6470404975186
1,70341617506883
1,08413747989078
8,18721969387045
8,04887175394405
4,7702299877733
3,97359376715368
-0,528823891763084
8,20144064055042
1,83384778769325
6,43222703513761
-0,707593424367596
5,67213722399609
3,04279113941207
1,74490853900398
10,4280865793435
6,39997304855011
5,97300468937024
3,41171971777024
6,40556603608667
10,7729576164681
7,28826292516375
11,2321366766099
8,33606270209342
3,56038806282124
7,95913834144114
11,3812864561855
10,6943046172362
7,23584062297704
10,44989339279
2,53349012265979
9,62205065376475
5,4903990411803
0,412142957632145
8,88200742148437
5,36445511494086
6,7697824154341
6,27890051049111
9,01991114765326
9,21949181739421
5,42406590795159
5,70768057953997
2,47657830453236
0,922034576361568
4,18912632150772
3,37982062341541
2,23059267609086
5,69827101992835
0,726697573038772
9,86173506057465
7,28747970898396
1,75358147670602
6,11591791141743
3,37767413872477
3,85293745896555
7,95541580140295
2,06791772750699
4,34471300684546
3,4671678081444
-1,0699304104019
4,98558176063585
4,87592737896553
3,83197371430798
9,34818547680848
10,8969958940816
8,40681461042096
3,08692462473934
4,60105250523747
9,94627421810232
4,46718940190651
9,68462382166468
6,82495966054868
9,07304327152918
-0,131791100169425
6,05889264876853
4,66848935293255
4,79775729533824
6,55028803776881
3,0893100463735
7,41254720963245
7,43995242522898
4,71950672296248
8,42600612705755
2,3740986855021
3,76905512857205
0,821314369389623
-0,153896441057936
7,57981869592339
4,20776383454823
4,00279735953557
0,811170491778892
7,15772666840689
7,84156708813323
2,49636949309091
4,7606136368358
2,08191613860505
9,18457775161497
5,51433651450913
-0,799173222199993
3,40641625701331
-0,848470707774141
3,33363859064022
7,88403043444239
8,61335617862857
3,15910382597579
7,56282773386973
1,8189504759142
7,73079028595344
9,29765495584109
9,52002205998777
2,63536918618479
3,17282377669508
1,48192468538329
0,94316944814409
7,12265337536356
7,00229451629579
4,14996738747726
3,45691603697041
-0,460062074608697
7,13502520336602
1,59539655992075
5,59585858398641
-0,615586594827812
4,9346015930497
2,64714364461057
1,51802188774074
9,07214522758592
5,56779851292122
5,19634791816525
2,96810124464643
5,57266425648805
9,37217343599958
6,34058599445176
9,77164644453066
7,25214265188954
3,09743856907171
6,92422894369057
9,90140260359944
9,30374751469679
6,29498004987279
9,0911165486459
2,2040659281591
8,37091639525278
4,77649442973094
0,358552907833741
7,72709937025428
4,66692671750655
5,88952237447209
5,46246877289783
7,84707177571048
8,02070140629827
4,71878644912752
4,96552332360078
2,15455422960446
0,802144431575522
3,64442336340992
2,94034991995099
1,94055357587564
4,95733726850095
0,632206672717999
8,57943516145428
6,33990461816345
1,52556710227114
5,32067844567761
2,93848253798267
3,35194840535568
6,92099043741379
1,79903089602311
3,77977945142502
3,0163395407748
-0,930809692911828
4,33731743904829
4,2419211774441
3,33371053068898
8,13266130989059
9,48008328693212
7,31369484390411
26,5420689383451
39,5608793957094
85,5202922225057
38,4098944677211
83,2705635429207
58,6825309435613
78,0120570692104
-1,13316938098305
52,0957152904977
40,1407165080777
41,2521912137939
56,3208428450559
26,5625793275375
63,7347402233431
63,9703764017595
40,5793752759451
72,4486868603618
20,4130319451361
32,4071797067057
7,06184480103191
-1,32323605027144
65,1729779065611
36,1792953665933
34,4169477322403
6,97462547060562
61,5437361677496
67,4235491757319
21,4643437193727
40,9328217233005
17,9007810012124
78,9710554962256
47,4134997480524
-6,87147026115119
29,2891295115382
-7,2953410774678
28,6633708446224
67,7886585328111
74,0595645424887
27,1626818680484
65,0268858113596
15,639743367957
66,4710654329604
79,9433186107415
81,8552807495578
22,6594941959795
27,2806490755739
12,7419201770112
8,109582045689
61,2421681429296
60,2072957300708
35,6823485768159
29,7233379240957
-3,95571670338832
61,3485438895555
13,7175767552118
48,1144447503118
-5,29295134273666
42,4288091184127
22,7607336252627
13,0522920033183
78,0043354863572
47,8731779779849
44,6793626142441
25,5203989174325
47,9150147303798
80,5840451842692
54,5177777343543
84,018803534527
62,3555459289581
26,6324701852844
59,5360704616617
85,1344760364008
79,9957037956155
54,1256476138738
78,1674551516026
18,9510522352959
71,9750130143473
41,0693683355632
3,082918164408
66,4393301135595
40,1272806188857
50,6394317581901
46,9675292949709
67,4708797117575
68,9637861429243
40,5731822002772
42,694681079588
18,5253395678211
6,89701738447371
31,3355678907481
25,2817868155063
16,6853140425457
42,6242955453733
5,43585449287731
73,7679040435302
54,5119191084999
13,1171674468635
45,7483843214562
25,2657306473252
28,820802730238
59,5082250597473
15,4684703610119
32,4993898352587
25,9351625857924
-8,00331010344374
37,2932262589428
36,4729878470079
28,6639894012656
69,9264424564806
81,5118782384436
62,8847854544923
3,06145394880296
4,56308853410971
9,86420602461508
4,43032995522922
9,60471454466114
6,76864589946765
8,99818023694977
-0,130703672126377
6,00889982097049
4,62996895030657
4,75817028362062
6,49624063325402
3,06381968796709
7,35138517596096
7,37856426703218
4,68056536839984
8,35648189255559
2,35450964281062
3,73795609201093
0,814537581910926
-0,152626618547035
7,51727648024598
4,17304494695776
3,96976968093058
0,804477402948775
7,09866719706409
7,77686514739436
2,47577157571178
4,72133310298979
2,06473793772896
9,10879442938901
5,46883690067355
-0,792579124632286
3,37830940792103
-0,841469849293169
3,30613224093841
7,81897812229363
8,54228609088097
3,13303758867412
7,50042571315686
1,80394204398002
7,66700238114761
9,22093861672137
9,44147093669378
2,61362436158619
3,14664433403174
1,46969710356253
0,935387216218423
7,06388329899787
6,94451753884506
4,1157253870002
3,42839250665441
-0,456266033746842
7,07615304520045
1,58223270472257
5,54968631938486
-0,610507297930836
4,89388545860171
2,62530166719766
1,50549646251426
8,99728960290117
5,5218577761552
5,15347207571171
2,94361099815875
5,52668337174544
9,29484223377496
6,28826887280352
